Reference_Video,Positive_Video,Reference_Length,Positive_Length,Start_Copy
c05_202101311955.mp4,c05_20210207200002.mp4,43,16752,3110
c05_202101311955.mp4,c05_20210214195243.mp4,43,20012,9676
c05_202101311955.mp4,c05_20210221195927.mp4,43,11588,1565
c05_202101311955.mp4,c05_20210228195618.mp4,43,18907,6824
c05_202102010040.mp4,c05_20210201004151.mp4,503,12070,8430
c05_202102010040.mp4,c05_20210214234624.mp4,503,14018,1537
c05_202102010040.mp4,c05_20210215090903.mp4,503,19710,12947
c05_202102010040.mp4,c05_20210221235114.mp4,503,11831,4580
c05_202102010040.mp4,c05_20210222091336.mp4,503,17014,4645
c05_202102010040.mp4,c05_20210228233737.mp4,503,15582,3223
c05_202102010639.mp4,c05_20210201063618.mp4,209,16718,10550
c05_202102010639.mp4,c05_20210202082320.mp4,209,21780,5175
c05_202102010639.mp4,c05_20210204070334.mp4,209,8866,1542
c05_202102010639.mp4,c05_20210207064432.mp4,209,23556,10836
c05_202102010639.mp4,c05_20210209081937.mp4,209,17621,2202
c05_202102010639.mp4,c05_20210212084537.mp4,209,21151,1799
c05_202102010639.mp4,c05_20210215085125.mp4,209,15186,13862
c05_202102010639.mp4,c05_20210222081641.mp4,209,17226,6259
c05_202102010639.mp4,c05_20210224073708.mp4,209,6858,2198
c05_202102010639.mp4,c05_20210226081829.mp4,209,24506,13422
c05_202102010639.mp4,c05_20210226081836.mp4,209,16744,13212
c05_202102010750.mp4,c05_20210202074635.mp4,358,26282,5781
c05_202102010750.mp4,c05_20210202075438.mp4,358,16866,452
c05_202102010750.mp4,c05_20210203074338.mp4,358,17256,14708
c05_202102010750.mp4,c05_20210204074307.mp4,358,12462,5231
c05_202102010750.mp4,c05_20210205074306.mp4,358,19535,13291
c05_202102010750.mp4,c05_20210216075052.mp4,358,15275,1879
c05_202102011145.mp4,c05_20210201114601.mp4,327,12225,5520
c05_202102011305.mp4,c05_20210201130226.mp4,113,14412,4090
c05_202102011305.mp4,c05_20210201201536.mp4,113,19149,6257
c05_202102011305.mp4,c05_20210202130400.mp4,113,12045,3234
c05_202102011305.mp4,c05_20210202201959.mp4,113,17286,7400
c05_202102011305.mp4,c05_20210203130343.mp4,113,15822,10375
c05_202102011305.mp4,c05_20210203202303.mp4,113,2215,1384
c05_202102011305.mp4,c05_20210204130853.mp4,113,3445,248
c05_202102011305.mp4,c05_20210204202020.mp4,113,17045,6130
c05_202102011305.mp4,c05_20210205130814.mp4,113,15074,1753
c05_202102011305.mp4,c05_20210205201812.mp4,113,19117,9771
c05_202102011305.mp4,c05_20210206013253.mp4,113,23457,6741
c05_202102011305.mp4,c05_20210208130850.mp4,113,9379,898
c05_202102011305.mp4,c05_20210208202620.mp4,113,7154,4515
c05_202102011305.mp4,c05_20210209130842.mp4,113,10908,799
c05_202102011305.mp4,c05_20210209202102.mp4,113,15006,6989
c05_202102011305.mp4,c05_20210210130553.mp4,113,14289,5681
c05_202102011305.mp4,c05_20210210202329.mp4,113,10846,3638
c05_202102011305.mp4,c05_20210211130919.mp4,113,11896,1844
c05_202102011305.mp4,c05_20210211202034.mp4,113,21121,7974
c05_202102011305.mp4,c05_20210212130347.mp4,113,19538,10336
c05_202102011305.mp4,c05_20210212202439.mp4,113,16718,1887
c05_202102011305.mp4,c05_20210215130648.mp4,113,13269,5324
c05_202102011305.mp4,c05_20210215202300.mp4,113,13454,6253
c05_202102011305.mp4,c05_20210216130501.mp4,113,11714,9028
c05_202102011305.mp4,c05_20210216202214.mp4,113,17561,8060
c05_202102011305.mp4,c05_20210217130522.mp4,113,18726,7707
c05_202102011305.mp4,c05_20210217201938.mp4,113,17077,8093
c05_202102011305.mp4,c05_20210218130139.mp4,113,17674,12169
c05_202102011305.mp4,c05_20210218201918.mp4,113,25799,11188
c05_202102011305.mp4,c05_20210219130305.mp4,113,18041,9581
c05_202102011305.mp4,c05_20210219202509.mp4,113,12791,741
c05_202102011305.mp4,c05_20210222130425.mp4,113,9167,2867
c05_202102011305.mp4,c05_20210222202222.mp4,113,15433,8855
c05_202102011305.mp4,c05_20210223130546.mp4,113,19414,5894
c05_202102011305.mp4,c05_20210223202314.mp4,113,14293,5817
c05_202102011305.mp4,c05_20210224130544.mp4,113,7756,5540
c05_202102011305.mp4,c05_20210224201957.mp4,113,23699,11272
c05_202102011305.mp4,c05_20210225130506.mp4,113,13482,7317
c05_202102011305.mp4,c05_20210225202350.mp4,113,8897,3876
c05_202102011305.mp4,c05_20210226130423.mp4,113,10905,9756
c05_202102011305.mp4,c05_20210226202502.mp4,113,13900,3841
c05_202102011340.mp4,c05_20210201133456.mp4,202,7431,2200
c05_202102011435.mp4,c05_20210201143312.mp4,174,13660,4470
c05_202102011435.mp4,c05_20210226095351.mp4,174,7551,6016
c05_202102011730.mp4,c05_20210201172505.mp4,200,7008,4210
c05_202102011900.mp4,c05_20210201184947.mp4,593,19593,10130
c05_202102011900.mp4,c05_20210202005809.mp4,593,17073,3376
c05_202102011900.mp4,c05_20210202185707.mp4,593,27894,5114
c05_202102011900.mp4,c05_20210203185949.mp4,593,7729,165
c05_202102011900.mp4,c05_20210204003856.mp4,593,8359,6512
c05_202102011900.mp4,c05_20210204185455.mp4,593,15670,9091
c05_202102011900.mp4,c05_20210205185630.mp4,593,16027,6369
c05_202102011900.mp4,c05_20210206001533.mp4,593,21968,10461
c05_202102011900.mp4,c05_20210209185624.mp4,593,12101,6426
c05_202102011900.mp4,c05_20210211185814.mp4,593,10420,2723
c05_202102011900.mp4,c05_20210213003641.mp4,593,12069,6224
c05_202102011900.mp4,c05_20210217185157.mp4,593,24837,14248
c05_202102011900.mp4,c05_20210218185934.mp4,593,12285,2930
c05_202102011900.mp4,c05_20210219185838.mp4,593,10579,2308
c05_202102011900.mp4,c05_20210220004527.mp4,593,19266,15412
c05_202102011900.mp4,c05_20210222185736.mp4,593,14497,3856
c05_202102011900.mp4,c05_20210223185600.mp4,593,15099,7084
c05_202102011900.mp4,c05_20210226005445.mp4,593,7282,1816
c05_202102011900.mp4,c05_20210226185710.mp4,593,6106,4617
c05_202102011900.mp4,c05_20210227003552.mp4,593,9194,5842
c05_202102012000.mp4,c05_20210201194839.mp4,113,18548,12840
c05_202102012000.mp4,c05_20210202014613.mp4,113,16807,13645
c05_202102012000.mp4,c05_20210202195615.mp4,113,26609,7550
c05_202102012000.mp4,c05_20210205013815.mp4,113,17943,3390
c05_202102012000.mp4,c05_20210205195442.mp4,113,16842,10571
c05_202102012000.mp4,c05_20210208195500.mp4,113,18340,10495
c05_202102012000.mp4,c05_20210209195707.mp4,113,10933,7022
c05_202102012000.mp4,c05_20210210014812.mp4,113,13240,5719
c05_202102012000.mp4,c05_20210210195447.mp4,113,18760,11539
c05_202102012000.mp4,c05_20210211200007.mp4,113,13276,1397
c05_202102012000.mp4,c05_20210212013547.mp4,113,3442,900
c05_202102012000.mp4,c05_20210212195747.mp4,113,11591,5952
c05_202102012000.mp4,c05_20210213013109.mp4,113,16028,7809
c05_202102012000.mp4,c05_20210215195437.mp4,113,20438,11290
c05_202102012000.mp4,c05_20210216200013.mp4,113,17801,2117
c05_202102012000.mp4,c05_20210218195901.mp4,113,7124,3604
c05_202102012000.mp4,c05_20210220014442.mp4,113,17921,7346
c05_202102012000.mp4,c05_20210222200011.mp4,113,7941,850
c05_202102012000.mp4,c05_20210223195540.mp4,113,21695,9798
c05_202102012000.mp4,c05_20210225013610.mp4,113,12552,9644
c05_202102012000.mp4,c05_20210226014636.mp4,113,11984,6646
c05_202102012000.mp4,c05_20210227013019.mp4,113,12792,7039
c05_202102012048.mp4,c05_20210201204713.mp4,114,7574,2760
c05_202102012240.mp4,c05_20210202223328.mp4,114,16537,10006
c05_202102012240.mp4,c05_20210204222408.mp4,114,16503,14181
c05_202102012240.mp4,c05_20210208222412.mp4,114,20519,11561
c05_202102012240.mp4,c05_20210209223946.mp4,114,14317,11375
c05_202102012240.mp4,c05_20210211222621.mp4,114,17528,11151
c05_202102012240.mp4,c05_20210211222902.mp4,114,6764,6321
c05_202102012240.mp4,c05_20210216224411.mp4,114,8116,5696
c05_202102012240.mp4,c05_20210218224512.mp4,114,11680,9766
c05_202102012240.mp4,c05_20210222230027.mp4,114,10244,5910
c05_202102012240.mp4,c05_20210223223654.mp4,114,5242,1079
c05_202102012240.mp4,c05_20210224222510.mp4,114,17680,7946
c05_202102012240.mp4,c05_20210225223547.mp4,114,16812,8612
c05_202102021630.mp4,c05_20210202163106.mp4,260,6648,2920
c05_202102021630.mp4,c05_20210206135908.mp4,260,27361,11463
c05_202102021630.mp4,c05_20210209163256.mp4,260,19861,2021
c05_202102021630.mp4,c05_20210213135337.mp4,260,30387,18019
c05_202102021630.mp4,c05_20210216163040.mp4,260,14891,4440
c05_202102021630.mp4,c05_20210220140213.mp4,260,3019,1056
c05_202102021630.mp4,c05_20210223160239.mp4,260,6319,1059
c05_202102021630.mp4,c05_20210227135958.mp4,260,6320,4396
c05_202102040910.mp4,c05_20210204090806.mp4,322,19652,6570
c05_202102040910.mp4,c05_20210204222408.mp4,322,16503,1600
c05_202102040910.mp4,c05_20210218090858.mp4,322,15274,1170
c05_202102040910.mp4,c05_20210225091021.mp4,322,7550,1176
c05_202102040910.mp4,c05_20210225223547.mp4,322,16812,2976
c05_202102041050.mp4,c05_20210202104316.mp4,471,19800,16967
c05_202102041050.mp4,c05_20210205104229.mp4,471,21960,16543
c05_202102041050.mp4,c05_20210208104643.mp4,471,17257,9759
c05_202102041050.mp4,c05_20210211103836.mp4,471,25743,20215
c05_202102041050.mp4,c05_20210217104445.mp4,471,14503,9167
c05_202102041050.mp4,c05_20210224103801.mp4,471,21508,20746
c05_202102051630.mp4,c05_20210205163130.mp4,239,20613,3300
c05_202102051630.mp4,c05_20210212153556.mp4,239,15908,8561
c05_202102051630.mp4,c05_20210218090858.mp4,239,15274,11807
c05_202102051630.mp4,c05_20210227120916.mp4,239,20345,2354
c05_202102051630.mp4,c05_20210228133432.mp4,239,13119,5976
c05_202102052050.mp4,c05_20210205204558.mp4,113,22354,8910
c05_202102052050.mp4,c05_20210212205032.mp4,113,13724,3971
c05_202102052050.mp4,c05_20210219204433.mp4,113,23585,13367
c05_202102052050.mp4,c05_20210226205025.mp4,113,8030,5174
c05_202102060635.mp4,c05_20210206063326.mp4,231,15044,7000
c05_202102060635.mp4,c05_20210207064432.mp4,231,23556,1907
c05_202102060635.mp4,c05_20210208062844.mp4,231,17590,14239
c05_202102060635.mp4,c05_20210208064400.mp4,231,15605,4425
c05_202102060635.mp4,c05_20210209063847.mp4,231,16473,4035
c05_202102060635.mp4,c05_20210210064406.mp4,231,20939,4557
c05_202102060635.mp4,c05_20210211063522.mp4,231,12913,3287
c05_202102060635.mp4,c05_20210211063835.mp4,231,16683,15128
c05_202102060635.mp4,c05_20210212063333.mp4,231,16363,5720
c05_202102060635.mp4,c05_20210212064419.mp4,231,7183,3979
c05_202102060635.mp4,c05_20210213064217.mp4,231,6407,6022
c05_202102060635.mp4,c05_20210214064445.mp4,231,19869,2819
c05_202102060635.mp4,c05_20210215064101.mp4,231,20106,7744
c05_202102060635.mp4,c05_20210216063010.mp4,231,23851,11403
c05_202102060635.mp4,c05_20210217062851.mp4,231,15582,13309
c05_202102060635.mp4,c05_20210218062740.mp4,231,18571,15822
c05_202102060635.mp4,c05_20210220063658.mp4,231,10752,4642
c05_202102060635.mp4,c05_20210222064255.mp4,231,9103,4908
c05_202102060635.mp4,c05_20210223064016.mp4,231,16840,7208
c05_202102060635.mp4,c05_20210224063709.mp4,231,12161,6036
c05_202102060635.mp4,c05_20210225064224.mp4,231,11142,4842
c05_202102060635.mp4,c05_20210226064606.mp4,231,12374,546
c05_202102060635.mp4,c05_20210228064009.mp4,231,7879,4511
c05_202102060650.mp4,c05_20210206065100.mp4,140,5452,3400
c05_202102060650.mp4,c05_20210206070306.mp4,140,4162,4012
c05_202102060650.mp4,c05_20210207064432.mp4,140,23556,14947
c05_202102060650.mp4,c05_20210208064400.mp4,140,15605,14615
c05_202102060650.mp4,c05_20210208065959.mp4,140,17524,7925
c05_202102060650.mp4,c05_20210209064710.mp4,140,16508,9193
c05_202102060650.mp4,c05_20210210064406.mp4,140,20939,14901
c05_202102060650.mp4,c05_20210210070139.mp4,140,19030,5914
c05_202102060650.mp4,c05_20210211065706.mp4,140,24752,14216
c05_202102060650.mp4,c05_20210212065213.mp4,140,4191,380
c05_202102060650.mp4,c05_20210212070428.mp4,140,953,494
c05_202102060650.mp4,c05_20210213070757.mp4,140,11925,890
c05_202102060650.mp4,c05_20210214064445.mp4,140,19869,13165
c05_202102060650.mp4,c05_20210215064101.mp4,140,20106,18091
c05_202102060650.mp4,c05_20210215065848.mp4,140,19894,7984
c05_202102060650.mp4,c05_20210216064741.mp4,140,9554,8136
c05_202102060650.mp4,c05_20210216070134.mp4,140,17981,5405
c05_202102060650.mp4,c05_20210217064451.mp4,140,22416,12334
c05_202102060650.mp4,c05_20210217070120.mp4,140,13965,5076
c05_202102060650.mp4,c05_20210218064900.mp4,140,5716,5261
c05_202102060650.mp4,c05_20210218070338.mp4,140,8477,1511
c05_202102060650.mp4,c05_20210219064630.mp4,140,15550,10617
c05_202102060650.mp4,c05_20210219070435.mp4,140,6377,146
c05_202102060650.mp4,c05_20210220070024.mp4,140,9102,3444
c05_202102060650.mp4,c05_20210221064955.mp4,140,11708,4101
c05_202102060650.mp4,c05_20210222065117.mp4,140,11476,36
c05_202102060650.mp4,c05_20210222065957.mp4,140,10541,6992
c05_202102060650.mp4,c05_20210223065333.mp4,140,17795,15447
c05_202102060650.mp4,c05_20210224065012.mp4,140,2756,2310
c05_202102060650.mp4,c05_20210224070031.mp4,140,8172,6207
c05_202102060650.mp4,c05_20210225065924.mp4,140,13449,6922
c05_202102060650.mp4,c05_20210226064606.mp4,140,12374,10711
c05_202102060650.mp4,c05_20210228065410.mp4,140,22320,8186
c05_202102060715.mp4,c05_20210206071341.mp4,119,8359,8210
c05_202102060715.mp4,c05_20210207071313.mp4,119,12375,9105
c05_202102060715.mp4,c05_20210207072727.mp4,119,5627,3299
c05_202102060715.mp4,c05_20210208071320.mp4,119,13095,7197
c05_202102060715.mp4,c05_20210208072210.mp4,119,14707,11108
c05_202102060715.mp4,c05_20210209071243.mp4,119,13006,8316
c05_202102060715.mp4,c05_20210210071525.mp4,119,12162,5108
c05_202102060715.mp4,c05_20210210072806.mp4,119,10810,2132
c05_202102060715.mp4,c05_20210211071428.mp4,119,9886,6331
c05_202102060715.mp4,c05_20210211072644.mp4,119,17436,4221
c05_202102060715.mp4,c05_20210212071748.mp4,119,12038,25
c05_202102060715.mp4,c05_20210212072722.mp4,119,10212,2774
c05_202102060715.mp4,c05_20210213073142.mp4,119,14440,1872
c05_202102060715.mp4,c05_20210214071331.mp4,119,15102,6296
c05_202102060715.mp4,c05_20210214072239.mp4,119,13567,9666
c05_202102060715.mp4,c05_20210215071357.mp4,119,15761,3465
c05_202102060715.mp4,c05_20210215072334.mp4,119,17292,5976
c05_202102060715.mp4,c05_20210216071234.mp4,119,12886,8696
c05_202102060715.mp4,c05_20210216072824.mp4,119,5055,166
c05_202102060715.mp4,c05_20210217071401.mp4,119,13243,5184
c05_202102060715.mp4,c05_20210217072656.mp4,119,3799,1756
c05_202102060715.mp4,c05_20210218071312.mp4,119,13784,6868
c05_202102060715.mp4,c05_20210218072706.mp4,119,14229,1818
c05_202102060715.mp4,c05_20210219072659.mp4,119,16956,2760
c05_202102060715.mp4,c05_20210220072423.mp4,119,9318,3622
c05_202102060715.mp4,c05_20210221072112.mp4,119,17796,13172
c05_202102060715.mp4,c05_20210222071109.mp4,119,19052,10723
c05_202102060715.mp4,c05_20210223071306.mp4,119,13604,3505
c05_202102060715.mp4,c05_20210223072430.mp4,119,3444,2819
c05_202102060715.mp4,c05_20210224071550.mp4,119,7845,1805
c05_202102060715.mp4,c05_20210224072133.mp4,119,14289,11326
c05_202102060715.mp4,c05_20210225072245.mp4,119,13357,7767
c05_202102060715.mp4,c05_20210226071220.mp4,119,15824,9392
c05_202102060715.mp4,c05_20210228071756.mp4,119,23676,10021
c05_202102060740.mp4,c05_20210206073706.mp4,84,18127,6510
c05_202102060740.mp4,c05_20210206074759.mp4,84,6799,655
c05_202102060740.mp4,c05_20210207085052.mp4,84,12819,3437
c05_202102060740.mp4,c05_20210208084936.mp4,84,18516,995
c05_202102060740.mp4,c05_20210209084529.mp4,84,7065,3847
c05_202102060740.mp4,c05_20210210085053.mp4,84,9762,4580
c05_202102060740.mp4,c05_20210211084610.mp4,84,6314,335
c05_202102060740.mp4,c05_20210212084537.mp4,84,21151,20522
c05_202102060740.mp4,c05_20210213073653.mp4,84,25650,12694
c05_202102060740.mp4,c05_20210213075802.mp4,84,4703,2153
c05_202102060740.mp4,c05_20210214084746.mp4,84,16272,7528
c05_202102060740.mp4,c05_20210215085125.mp4,84,15186,555
c05_202102060740.mp4,c05_20210217085115.mp4,84,8143,2309
c05_202102060740.mp4,c05_20210218084820.mp4,84,7759,6382
c05_202102060740.mp4,c05_20210219085405.mp4,84,21275,1391
c05_202102060740.mp4,c05_20210220073600.mp4,84,8239,3197
c05_202102060740.mp4,c05_20210220074809.mp4,84,9466,8840
c05_202102060740.mp4,c05_20210221085114.mp4,84,8863,1816
c05_202102060740.mp4,c05_20210222084035.mp4,84,17104,10595
c05_202102060740.mp4,c05_20210223085831.mp4,84,10997,2838
c05_202102060740.mp4,c05_20210225084841.mp4,84,20705,2459
c05_202102060740.mp4,c05_20210226085510.mp4,84,22742,7425
c05_202102060740.mp4,c05_20210228085913.mp4,84,18249,699
c05_202102071445.mp4,c05_20210207144350.mp4,322,15492,4870
c05_202102071445.mp4,c05_20210214013004.mp4,322,9166,2088
c05_202102071445.mp4,c05_20210219143607.mp4,322,12489,5772
c05_202102080735.mp4,c05_20210208073752.mp4,358,8475,2460
c05_202102080735.mp4,c05_20210210074114.mp4,358,3744,2710
c05_202102080735.mp4,c05_20210210075206.mp4,358,16152,1210
c05_202102080735.mp4,c05_20210211074703.mp4,358,8119,5771
c05_202102080735.mp4,c05_20210215074215.mp4,358,6769,1447
c05_202102080735.mp4,c05_20210217073955.mp4,358,17253,6989
c05_202102080735.mp4,c05_20210218073701.mp4,358,11234,3256
c05_202102080735.mp4,c05_20210219074115.mp4,358,13394,3
c05_202102080735.mp4,c05_20210222074909.mp4,358,16357,183
c05_202102080735.mp4,c05_20210224073708.mp4,358,6858,6145
c05_202102080735.mp4,c05_20210224074428.mp4,358,5686,1955
c05_202102080735.mp4,c05_20210225073844.mp4,358,12699,7295
c05_202102080735.mp4,c05_20210226074821.mp4,358,8626,2473
c06_202101300700.mp4,c06_20210130065435.mp4,265,24956,10010
c06_202101300700.mp4,c06_20210213065813.mp4,265,18996,3444
c06_202101300700.mp4,c06_20210220065730.mp4,265,13333,4765
c06_202101301015.mp4,c06_20210130101250.mp4,38,12043,1950
c06_202101301015.mp4,c06_20210130105207.mp4,38,21213,11286
c06_202101301015.mp4,c06_20210130114550.mp4,38,11236,7144
c06_202101301015.mp4,c06_20210131184156.mp4,38,20169,5643
c06_202101301015.mp4,c06_20210206100930.mp4,38,12548,8342
c06_202101301015.mp4,c06_20210206105606.mp4,38,15342,5892
c06_202101301015.mp4,c06_20210206114307.mp4,38,22320,11836
c06_202101301015.mp4,c06_20210207183957.mp4,38,17645,7375
c06_202101301015.mp4,c06_20210213101254.mp4,38,6648,1739
c06_202101301015.mp4,c06_20210213105625.mp4,38,12044,4038
c06_202101301015.mp4,c06_20210213114752.mp4,38,15608,3832
c06_202101301015.mp4,c06_20210214184709.mp4,38,8442,857
c06_202101301015.mp4,c06_20210220101201.mp4,38,13932,3539
c06_202101301015.mp4,c06_20210220105304.mp4,38,17375,9486
c06_202101301015.mp4,c06_20210220114348.mp4,38,20551,10628
c06_202101301015.mp4,c06_20210221184959.mp4,38,17258,1851
c06_202101301015.mp4,c06_20210227101134.mp4,38,6531,1817
c06_202101301015.mp4,c06_20210227105203.mp4,38,24780,10682
c06_202101301015.mp4,c06_20210227114619.mp4,38,18488,5337
c06_202101301015.mp4,c06_20210228184324.mp4,38,17919,5454
c06_202101301420.mp4,c06_20210130142808.mp4,88,10545,2580
c06_202101301420.mp4,c06_20210201183402.mp4,88,10629,3761
c06_202101301420.mp4,c06_20210202183609.mp4,88,26573,15986
c06_202101301420.mp4,c06_20210203183915.mp4,88,6827,4266
c06_202101301420.mp4,c06_20210204184203.mp4,88,10639,5438
c06_202101301420.mp4,c06_20210205184008.mp4,88,18754,5818
c06_202101301420.mp4,c06_20210206142252.mp4,88,19236,8319
c06_202101301420.mp4,c06_20210208183439.mp4,88,24208,13353
c06_202101301420.mp4,c06_20210209184116.mp4,88,11169,4012
c06_202101301420.mp4,c06_20210210183921.mp4,88,4190,3219
c06_202101301420.mp4,c06_20210211183938.mp4,88,20793,6696
c06_202101301420.mp4,c06_20210212183620.mp4,88,6473,5033
c06_202101301420.mp4,c06_20210213141810.mp4,88,18635,3242
c06_202101301420.mp4,c06_20210215183818.mp4,88,14232,6743
c06_202101301420.mp4,c06_20210216184301.mp4,88,7370,3003
c06_202101301420.mp4,c06_20210217184022.mp4,88,11291,4121
c06_202101301420.mp4,c06_20210218184103.mp4,88,12698,5640
c06_202101301420.mp4,c06_20210219183356.mp4,88,22232,18041
c06_202101301420.mp4,c06_20210222184421.mp4,88,14201,3047
c06_202101301420.mp4,c06_20210223184140.mp4,88,10090,8677
c06_202101301420.mp4,c06_20210224184143.mp4,88,11918,5548
c06_202101301420.mp4,c06_20210225184006.mp4,88,9973,9140
c06_202101301420.mp4,c06_20210226183832.mp4,88,11084,6165
c06_202101302030.mp4,c06_20210130132743.mp4,79,10334,4490
c06_202101302030.mp4,c06_20210130202940.mp4,79,15580,3120
c06_202101302030.mp4,c06_20210131132437.mp4,79,15185,4093
c06_202101302030.mp4,c06_20210131152842.mp4,79,14772,8515
c06_202101302030.mp4,c06_20210201132807.mp4,79,19710,9322
c06_202101302030.mp4,c06_20210201202231.mp4,79,12702,7195
c06_202101302030.mp4,c06_20210202133947.mp4,79,9253,2221
c06_202101302030.mp4,c06_20210202202716.mp4,79,15544,8774
c06_202101302030.mp4,c06_20210203133350.mp4,79,13840,9722
c06_202101302030.mp4,c06_20210203202921.mp4,79,20136,6514
c06_202101302030.mp4,c06_20210204133403.mp4,79,16147,9740
c06_202101302030.mp4,c06_20210204202557.mp4,79,8234,5794
c06_202101302030.mp4,c06_20210205133540.mp4,79,12667,6654
c06_202101302030.mp4,c06_20210205202853.mp4,79,10337,2896
